county_fips,county_population,county_2020_all_cause_deaths_per_100k,county_covid19_deaths_per_100k
16021,12245.0,7921.60065332789,
16023,2597.0,11166.73084328071,
16025,1106.0,9041.591320072333,0.0
16027,229849.0,8227.140426975971,983.2542234249441
16029,7155.0,9923.13067784766,
16031,24030.0,9654.598418643362,
16035,8756.0,13590.680676107811,
16037,4315.0,9038.238702201623,
16039,27511.0,6797.281087564974,
16041,13876.0,7927.356586912656,
16043,13099.0,6565.386670738224,
16045,18112.0,12974.82332155477,662.5441696113074
16047,15179.0,11067.922788062455,658.8049278608604
16049,16667.0,10019.79960400792,719.9856002879942
16051,29871.0,3749.455994107998,
16053,24412.0,5857.774864820581,
16055,165697.0,12903.070061618497,1128.5659969703736
16057,40108.0,5111.1997606462555,
16059,8027.0,12333.374859848014,
16061,3838.0,8858.780614903595,
16063,5366.0,7827.059262020127,
16065,39907.0,5537.875560678578,451.04868820006516
16067,21039.0,8365.416607253197,903.0847473739246
16069,40408.0,15813.700257374778,1187.883587408434
16071,4531.0,8607.371441182962,
16073,11823.0,9388.480081197666,1099.5517212213483
16075,23951.0,9728.19506492422,
16077,7681.0,10415.310506444474,
16079,12882.0,10091.60068312374,1397.2985561248254
16081,12142.0,2800.197661011365,
16083,86878.0,13754.920693386128,2060.3605055364997
16085,11392.0,6671.348314606741,
16087,10194.0,14910.731803021385,1079.066117323916
17001,65435.0,19821.196607320242,3087.032933445404
17005,16426.0,9984.17143552904,913.1864117861926
17007,53544.0,7731.958762886598,691.0204691468699
17009,6578.0,5472.788081483734,
17011,32628.0,15477.503984307956,2237.342160107883
17015,14305.0,9996.50471862985,838.8675288360713
17017,12147.0,7985.510825718285,1646.4970774676874
17019,209689.0,10816.01800762081,1063.479724735203
17021,32304.0,12784.794452699356,1331.1045071817732
17023,15441.0,11786.801372968073,1360.0155430347775
17025,13184.0,11908.373786407767,1820.388349514563
17027,37562.0,9930.248655556146,505.83036047068845
17029,50621.0,14677.702929614192,1975.46472807728
17031,5150233.0,11332.496995766987,1785.7444507850423
17033,18667.0,9910.537311833717,1339.2617988964485
17035,10766.0,8452.535760728219,1207.5051086754597
17037,104897.0,9561.760584192112,1029.58139889606
17039,15638.0,11446.47653152577,1214.9891290446349
17041,19465.0,6935.525301823786,
17043,922921.0,9986.77026527731,1187.5339276059383
17045,17161.0,15500.262222481208,2505.6814870928265
17049,34008.0,13820.277581745471,1764.2907551164433
17051,21336.0,10920.509936257968,1452.9433820772404
17053,12961.0,21063.18956870612,2546.0998379754647
17055,38469.0,10891.88697392706,857.8335802854247
17057,34340.0,15695.981362842167,1019.2195690157251
17059,4828.0,8492.129246064624,
17061,12969.0,9561.261469658417,2236.101472742694
17063,51054.0,11047.126571865085,1390.6843734085478
17065,8116.0,16264.169541646133,1724.9876786594382
17067,17708.0,12423.763270838039,1524.7345832392139
17069,3821.0,15440.984035592777,
17071,6646.0,9930.785434848029,1655.1309058080049
17073,48913.0,11326.232289984257,1022.2231308650053
17075,27114.0,13351.036364977503,922.0328981338055
17077,56750.0,13797.356828193833,2114.5374449339206
17079,9610.0,5931.321540062435,
17081,37684.0,19690.05413438064,3131.302409510668
17083,21773.0,15615.6707849171,2020.8515133422127
17085,21235.0,9936.425712267483,612.1968448316459
17087,12417.0,7167.592816300234,
17089,532403.0,8668.245671042425,1265.9583060200637
17091,109862.0,14445.395132074786,1547.3958238517412
17093,128990.0,3519.6526862547485,108.53554539111559
17095,49699.0,17304.171110082698,2816.958087687881
17097,696535.0,9881.771913830604,1112.6504770040272
17099,108669.0,12091.764900753664,1610.394868821835
17101,15678.0,9184.845005740528,829.1873963515754
17103,34096.0,12552.792116377288,2287.6583763491317
17105,35648.0,14026.032315978457,1739.2280071813284
17107,28618.0,13907.331050387867,1153.1204137256273
17109,29682.0,11252.611010039755,1482.3798935381712
17111,307774.0,6897.9186026110065,633.5817840363384
17113,171517.0,10022.330148031973,1224.36842995155
17115,104009.0,15556.346085434914,1701.775807862781
17117,44926.0,12576.236477763434,1246.4942349641633
17119,262966.0,12937.033684963075,1445.0537331822366
17121,37205.0,16610.67060878914,1908.3456524660662
17123,11438.0,11190.767616716208,
17125,13359.0,11752.376674900815,1571.973950145969
17127,13772.0,16119.663084519314,2250.9439442346793
17129,12196.0,7707.445063955395,901.9350606756313
17131,15437.0,12048.973246097039,842.1325387057071
17133,34637.0,7304.327742009989,750.6423766492479
17135,28414.0,12986.555923136482,1865.277680016893
17137,33658.0,15003.862380414761,2465.981341731535
17139,14501.0,10895.800289635199,
17141,50643.0,11432.971980332919,592.3819678928974
17143,179179.0,21598.51321862495,3052.8131086790304
17145,20916.0,11809.141327213616,1864.6012621916236
17147,16344.0,11747.430249632893,795.3989231522271
17149,15561.0,12531.328320802004,1606.580553948975
17153,5335.0,5810.684161199625,
17157,31782.0,12774.526461519099,2171.040211440438
17159,15513.0,19080.770966286338,2771.8687552375427
17161,141879.0,14315.014907068698,1910.078306162293
17163,259686.0,12584.428887194535,1678.9507328080836
17165,23491.0,18134.60474224171,2043.3357456046997
17167,194672.0,17336.853784827814,1977.6855428618396
17169,6768.0,16105.200945626477,2216.3120567375886
17173,21634.0,8736.248497735047,
17175,5342.0,13103.706476974916,2246.3496817671285
17177,44498.0,16540.069216594005,1977.616971549283
17179,131803.0,9703.876239539311,880.1013633984052
17181,16653.0,14291.719209751996,1140.9355671650753
17183,75758.0,13371.525119459331,1042.794160352702
17185,11520.0,12500.0,
17187,16844.0,11933.032533839942,1424.8397055331277
17189,13887.0,9865.34168646936,1584.215453301649
17191,16215.0,11409.189022510021,1850.1387604070305
17193,13537.0,16473.36928418409,1699.0470562162961
17195,55175.0,15731.762573629363,2990.4848210240148
17197,690743.0,8550.213321018091,1059.7284373493471
17199,66597.0,16457.197771671395,1756.8358935087167
17201,282572.0,15259.82758376626,1840.2389479495491
17203,38459.0,10244.67614862581,936.0617800774851
18001,35777.0,8552.980965424715,782.625709254549
18003,379299.0,15133.179892380418,2153.973514298746
18005,83779.0,12998.484106995787,2112.7012735888466
18007,8748.0,7315.957933241883,
18009,11758.0,12417.077734308556,935.5332539547543
18011,67843.0,8298.571702312693,1193.9330513096413
18013,15092.0,10204.08163265306,1258.945136496157
18015,20257.0,6071.975119711705,
18017,37689.0,10878.505664782828,1512.377616811271
18019,118302.0,10777.501648323781,1124.2413484133829
18021,26225.0,9075.30981887512,648.2364156339371
18023,32399.0,11481.835859131454,771.6287539738881
18025,10577.0,7941.760423560556,
18027,33351.0,10854.247248958052,1469.2213127042667
18029,49458.0,9927.615350398317,1354.684783048243
18031,26559.0,12161.602469972515,2183.81716179073
18033,43475.0,11684.87636572743,1564.11730879816
18035,114135.0,16480.483637797348,1866.2110658430806
18037,42736.0,14180.082366154998,2082.553350804942
18039,206341.0,11204.753296727262,1914.3068997436283
18041,23102.0,9999.134274088823,995.5847978529997
18043,78522.0,16670.487251980336,2356.0276100965334
18045,16346.0,11011.868346996207,1101.1868346996207
18047,22758.0,6327.445293962563,
18049,19974.0,11064.383698808451,1101.4318614198457
18051,33659.0,7486.853441872902,861.5823405329927
18053,65769.0,14109.99102920829,1870.1820006385988
18055,31922.0,9617.191905269094,1785.6024058642943
18057,338011.0,7165.447278343013,949.673235486419
18059,78168.0,9620.304984136732,1151.3662879950875
18061,40515.0,10317.166481550044,839.195359743305
18063,170311.0,11226.520894128977,1814.3279060072455
18065,47972.0,11819.394646877345,875.5107145835071
18067,82544.0,15591.684434968016,1914.130645473929
18069,36520.0,10624.315443592552,1067.907995618839
18071,44231.0,12366.891998824354,1446.9489724401437
18073,33562.0,8342.768607353555,595.9120433823967
18075,20436.0,7291.055000978666,
18077,32308.0,12535.594899096199,1640.4605670422186
18079,27735.0,8148.54876509825,468.72183162069587
18081,158167.0,9097.978718696062,1169.6498005272908
18083,36594.0,18828.223205990053,3470.514291960431
18085,79456.0,8746.979460330247,578.9367700362466
18087,39614.0,6765.2850002524365,1262.180037360529
18089,485493.0,14752.01496211068,1855.8455013769508
18091,109888.0,12995.049504950495,1483.3284799068142
18093,45370.0,11395.19506281684,1388.5827639409301
18095,129569.0,13236.19075550479,1906.32018461206
18097,964582.0,13676.390395010481,1905.488595059829
18099,46258.0,11652.038566302044,1686.194820355398
18101,10255.0,7118.478790833739,1170.1608971233545
18103,35516.0,10333.370875098548,732.0644216691069
18105,148431.0,11217.333306384786,1448.4844810046418
18107,38338.0,10511.763785278314,1147.6863686159945
18109,70489.0,9675.26848160706,837.0100299337486
18111,13984.0,9582.379862700229,1358.695652173913
18113,47744.0,9488.103217158176,942.5268096514745
18117,19646.0,10791.000712613255,1323.424615697852
18119,20799.0,10865.907014760323,1490.4562719361506
18121,16937.0,5372.852335124284,
18123,19169.0,9546.663884396683,1043.3512441963587
18125,12389.0,10816.046492856565,1775.7688271854063
18127,170389.0,11702.633385958014,1267.6874680877288
18129,25427.0,6253.195422189012,
18131,12353.0,13195.175261070184,2347.6078685339594
18133,37576.0,9953.161592505856,718.5437513306366
18135,24665.0,9973.646868031623,608.149199270221
18137,28324.0,12780.680694817116,1412.2299110295155
18139,16581.0,10493.938845666728,
18141,271826.0,13630.04274793434,1589.2519479372834
18143,23873.0,12231.391111297282,712.1015373015541
18145,44729.0,11692.637885935299,1654.4076549889335
18147,20277.0,7348.227055284313,
18149,22995.0,8914.981517721244,782.7788649706458
18151,34594.0,8845.464531421634,635.9484303636468
18153,20669.0,10402.051381295661,725.7245149741158
18155,10751.0,5115.803181099433,
18157,195732.0,9645.842274129933,1231.2754174074755
18159,15148.0,12410.87932400317,2112.490097702667
18161,7054.0,7655.231074567621,0.0
18163,181451.0,18528.418140434605,2557.1641930879414
18165,15498.0,11098.20622015744,1161.4401858304298
18167,107038.0,17199.4992432594,2419.7014144509426
18169,30996.0,15776.229190863338,1645.3735965931087
18171,8265.0,11857.229280096793,
18173,62998.0,19714.911584494745,3444.5537953585826
18175,28036.0,8417.748608931373,
18177,65884.0,20763.766620120212,3293.6676583085423
18179,28296.0,12086.513994910942,1554.9901046084253
18181,24102.0,10745.996182889387,912.7873205543108
18183,33964.0,9303.9689082558,588.8587916617595
20001,12369.0,10914.382731021102,
20003,7858.0,10053.448714685672,
20005,16073.0,8896.907857898339,
20007,4427.0,11068.443641292071,
20009,25779.0,11559.796733775553,814.6165483533109
20011,14534.0,11008.669327095087,
20013,9564.0,13592.639063153492,2091.1752404851527
20015,66911.0,11283.645439464362,657.5899328959364
20021,19939.0,9729.675510306435,601.8355985756557
20023,2657.0,15430.937147158449,
20025,1994.0,21063.18956870612,
20027,8002.0,14496.375906023495,2499.3751562109474
20029,8786.0,16731.163214204415,2390.1661734577738
20031,8179.0,12348.697884826996,
20033,1700.0,18823.529411764703,
20035,34908.0,12805.087658989343,2119.857912226424
20037,38818.0,15121.850687825236,1932.0933587510947
20039,2827.0,13441.811107180756,
20041,18466.0,13051.012671937615,1949.5288638579011
20043,7600.0,10526.315789473683,1842.1052631578948
20045,122259.0,7655.8780948641825,588.913699604937
20047,2798.0,14295.925661186562,
20051,28553.0,17581.33996427696,4272.755927573286
20053,6102.0,16224.188790560473,3113.7332022287774
20055,36467.0,9789.672854909919,2358.29654207914
20057,33619.0,9250.72131830215,1844.195246735477
20059,25544.0,10335.108048856875,822.1108675227059
20061,31670.0,6094.095358383328,915.6930849384275
20063,2636.0,19726.858877086495,7207.8907435508345
20065,2482.0,9266.720386784851,
20067,7150.0,6013.986013986015,
20069,5988.0,6346.0253841015365,
20071,1232.0,16233.766233766231,
20073,5982.0,14042.126379137413,
20077,5436.0,16924.20897718911,2391.4643119941134
20079,34429.0,14290.278544250486,1684.6263324522931
20081,3968.0,5544.354838709678,
20083,1794.0,7803.790412486065,
20085,13171.0,7972.059828410903,
20087,19043.0,8086.961088063855,1102.7674210996167
20089,2879.0,7294.199374782911,0.0
20091,602401.0,9272.892973285238,1180.276925171107
20093,3838.0,10161.542470036478,2605.5237102657634
20095,7152.0,12723.713646532438,
20099,19618.0,14782.342746457336,1987.9702314201243
20103,81758.0,7204.187969373028,403.630225788302
20105,2962.0,10465.901417960837,0.0
20109,2794.0,12884.753042233358,
20111,33195.0,9670.131043831901,1596.6259978912487
20113,28542.0,14855.300959988788,1751.804358489244
20115,11884.0,11275.66475934029,
20117,9707.0,11744.102194292778,2369.4241269187182
20119,4033.0,13141.581948921399,
20121,34237.0,7827.788649706457,467.3306656541169
20123,5979.0,18397.72537213581,2508.7807325639737
20125,31829.0,14169.468095133368,1759.4018033868485
20127,5620.0,14412.811387900356,2669.0391459074735
20129,2587.0,15075.37688442211,
20131,10231.0,18961.978301241325,4398.397028638452
20133,16007.0,14930.967701630536,937.0900231148872
20135,2750.0,17818.18181818182,4000.0
20137,5361.0,14922.589069203508,4663.3090841260955
20139,15949.0,12101.072167534016,
20141,3421.0,22215.726395790705,
20143,5704.0,11044.880785413745,
20145,6414.0,12472.715933894606,
20147,5234.0,13183.034008406572,3056.9354222392053
20149,24383.0,6972.070704999384,943.280154205799
20151,9164.0,14622.43561763422,2509.821038847665
20153,2530.0,11857.707509881422,
20155,61998.0,15919.86838285106,2371.0442272331366
20157,4636.0,15962.036238136325,
20159,9537.0,11009.751494180558,
20161,74232.0,7072.4215971548665,606.2075654704171
20163,4920.0,9959.349593495936,2235.7723577235774
20165,3036.0,16139.657444005272,
20167,6856.0,15752.625437572928,2042.007001166861
20169,54224.0,16173.650044260843,2692.5346709943938
20171,4823.0,12440.389798880364,3939.456769645449
20173,516042.0,14308.912840427716,1674.2823258571975
20175,21428.0,8773.56729512787,1820.0485346275902
20177,176875.0,16904.59363957597,2363.250883392226
20179,2521.0,13090.04363347878,
20181,5917.0,8788.237282406624,
20183,3583.0,12280.212112754674,
20185,4156.0,13955.72666025024,
20189,5485.0,10027.347310847766,
20191,22836.0,11560.693641618496,1050.9721492380452
20193,7777.0,9000.900090009001,1414.4271570014146
20195,2803.0,15697.46699964324,
20197,6931.0,7646.804212956284,
20201,5406.0,10728.81982981872,
20203,2119.0,11798.017932987257,
20205,8525.0,13607.038123167156,
20209,165429.0,15595.814518615238,2550.9433049828026
21001,19202.0,9426.10144776586,
21003,21315.0,7694.112127609665,656.8144499178982
21005,22747.0,7209.741943992614,
21007,7888.0,1521.2981744421907,
21009,44249.0,16587.945490293565,2237.3386969197045
21011,12500.0,9600.0,
21013,26032.0,13867.547633681623,1498.1561155500922
21015,133581.0,7313.91440399458,516.5405259730052
21017,19788.0,9500.707499494642,
21019,46718.0,30009.846311914036,3874.3096879147224
21021,30060.0,23153.69261477046,4391.21756487026
21025,12630.0,12826.603325415677,791.765637371338
21027,20477.0,8692.679591737071,
21029,81676.0,5325.921935452275,122.43498702189137
21031,12879.0,9705.722493982452,
21033,12747.0,12081.274025260846,1412.0969639915274
21035,39001.0,11615.086792646343,1076.8954642188662
21037,93584.0,10557.36023251838,1976.8336467772267
21039,4760.0,14915.966386554623,
21041,10631.0,10911.485278901326,
21043,26797.0,6343.99373064149,
21045,16159.0,10025.372857231265,804.5052292839903
21047,70461.0,9423.652800840182,979.2651253885127
21049,36263.0,11499.324380222266,827.2895237569975
21051,19901.0,11356.213255615296,954.7258931711974
21053,10218.0,11156.782149148563,978.6651008025053
21055,8806.0,11242.334771746537,
21057,6614.0,16026.610220743878,
21059,101511.0,16402.163312350385,2285.4665996788526
21061,12150.0,7242.798353909465,
21063,7517.0,7582.812292137822,0.0
21065,14106.0,10562.881043527577,
21067,323152.0,18737.31247214933,1488.4636332128534
21069,14581.0,8915.712228242233,
21071,35589.0,15117.030543145353,1292.5342100087107
21073,50991.0,13629.856249142005,1157.0669333804005
21075,5969.0,10219.467247445133,
21077,8869.0,10485.9623407374,
21079,17666.0,8377.674629231293,735.8768255405864
21081,25069.0,6861.06346483705,
21083,37266.0,14302.581441528471,2227.2312563731016
21085,26427.0,10519.54440534302,643.2814924130623
21087,10941.0,10236.724248240562,
21089,35098.0,9544.703401903244,398.8831272437176
21091,8722.0,7567.071772529237,
21093,110958.0,12464.175634023684,1261.7386758953837
21095,26010.0,17454.825067281814,1153.4025374855826
21097,18886.0,13396.166472519326,847.1883935190087
21099,19035.0,9718.938796952982,735.4872603099554
21101,45210.0,12209.68812209688,774.16500774165
21103,16126.0,5581.049237256604,
21105,4380.0,18949.771689497717,
21107,44686.0,19558.698473794928,3222.4857897328025
21109,13329.0,8102.633355840649,
21111,766757.0,17373.17037862061,1948.4660720410768
21113,54115.0,7225.353414025686,517.4166127691028
21115,22188.0,11492.69875608437,
21117,166998.0,12694.762811530678,796.4167235535755
21119,14806.0,6821.558827502364,
21121,31145.0,11077.219457376787,674.2655321881522
21123,14398.0,9723.572718433115,
21125,60813.0,12908.424185618207,756.4172134247611
21127,15317.0,12404.51785597702,914.0171051772539
21129,7403.0,14453.599891935703,1620.964473861948
21131,9877.0,7188.417535688974,
21133,21553.0,11599.313320651418,1067.1368254999304
21135,13275.0,7156.308851224106,828.6252354048964
21137,24549.0,10916.94162695018,570.287995437696
21139,9194.0,14683.489232107897,1196.4324559495324
21141,27102.0,8449.56091801343,553.4646889528448
21143,8210.0,11449.451887941534,
21145,65418.0,25161.270598306277,3347.7024672108596
21147,17231.0,5629.388892113052,0.0
21149,9207.0,9775.171065493647,
21151,92987.0,10689.666297439428,935.6146558121027
21155,19273.0,10532.869817879937,1193.3793389716184
21157,31100.0,11607.717041800643,578.7781350482315
21159,11195.0,7324.698526127735,
21161,17070.0,23842.99941417692,2577.6215582893965
21163,28572.0,5004.89990200196,
21165,6489.0,1849.2834026814608,
21167,21933.0,11945.470295901154,1003.0547576710892
21169,10071.0,9433.025518816405,
21171,10650.0,10798.122065727699,2065.7276995305165
21173,28157.0,11542.422843342685,781.333238626274
21175,13309.0,7363.438274851604,
21177,30622.0,10482.6595258311,620.468943896545
21179,46233.0,8889.75407176692,432.5914390154219
21181,7269.0,9217.223827211445,0.0
21183,23994.0,11127.781945486371,708.5104609485705
21185,66799.0,5494.09422296741,508.9896555337655
21187,10901.0,9540.409136776443,
21189,4415.0,13137.032842582106,
21191,14590.0,7676.490747087046,0.0
21193,25758.0,40802.857364702235,3416.414317881823
21195,57876.0,27126.96108922524,2764.5310664178587
21197,12359.0,9143.13455781212,
21199,64979.0,17390.233767832684,1477.40039089552
21201,2108.0,17552.182163187856,
21203,16695.0,15094.33962264151,1497.454327643007
21205,24460.0,15126.737530662305,817.6614881439084
21207,17923.0,13279.026948613513,1506.444233666239
21209,57004.0,7210.020349449162,385.937828924286
21211,49024.0,6343.831592689295,550.7506527415144
21213,18572.0,8292.052552229163,538.4449709239716
21215,19351.0,5994.522246912305,516.769159216578
21217,25769.0,12068.76479490861,814.9326710388451
21219,12294.0,5937.855864649422,
21221,14651.0,10169.954269333151,
21223,8471.0,6728.839570298666,
21225,14381.0,6745.010778110006,
21227,132896.0,15448.169997592102,2340.1757765470743
21229,12095.0,8681.2732534105,1240.1818933443571
21231,20333.0,10475.581566910932,1032.8038164560076
21233,12942.0,9040.333796940195,
21235,36264.0,17813.809838958747,2150.8934480476505
21237,7157.0,9920.357691770296,
21239,26734.0,7817.760155607091,
22001,62045.0,11781.771295027802,1386.0907405915061
22003,25627.0,10652.827096421743,1248.6830296172006
22005,126604.0,5465.862058070835,410.7295188145714
22007,21891.0,6395.322278561966,
22009,40144.0,12953.367875647667,921.6819449980072
22011,37497.0,9334.080059738111,1013.4144064858522
22013,13241.0,13896.23140246205,981.7989577826447
22015,127039.0,9713.552531112493,1235.8409622241988
22017,240204.0,21410.967344423905,3971.624119498427
22019,203436.0,12682.12115849702,1518.9052085176666
22021,9918.0,10687.63863682194,
22025,9494.0,,
22027,15670.0,12444.16081684748,2042.11869814933
22029,19259.0,11630.925800924244,778.8566384547485
22031,27463.0,7282.5255798711,546.1894184903324
22033,440059.0,16456.884190528996,2588.289297571462
22035,6861.0,6267.307972598747,
22037,19135.0,9459.106349621114,1201.9858897308598
22039,33395.0,12516.84383889804,1437.3409192992963
22041,20015.0,11591.306520109918,1348.9882588058956
22043,22389.0,9602.930010272901,803.9662334181965
22045,69830.0,12716.597450952313,1159.9599026206502
22047,32511.0,8920.057826581771,338.3470210082741
22049,15744.0,9908.536585365853,
22051,432493.0,15625.686427294775,2497.150242894105
22053,31368.0,15206.579954093344,2231.5735781688345
22055,244390.0,13801.710380948485,1812.6764597569459
22057,97614.0,11678.652652283483,1782.5311942959001
22059,14892.0,13564.32984152565,1410.1531023368252
22061,46742.0,12365.752428223012,1625.9466860639254
22063,140789.0,6271.796802306998,191.77634616340765
22065,10951.0,8218.42754086385,
22067,24874.0,14030.714802605129,683.4445605853501
22069,38158.0,11478.589024582001,1493.7889826510823
22071,390144.0,12838.849245406824,1327.7148950131234
22073,153279.0,17001.67668108482,3372.9343223794517
22075,23197.0,6164.59024873906,
22077,21730.0,11826.967326277036,1196.5025310630465
22079,129648.0,20293.40984820437,3185.548562260891
22081,8442.0,14688.46244965648,1539.9194503672115
22083,20122.0,10535.732034589008,
22085,23884.0,10341.651314687657,795.5116395913582
22087,47244.0,6477.012954025908,465.66759800186264
22089,53100.0,8041.431261770244,715.6308851224105
22091,10132.0,9968.416896960127,
22093,21096.0,8058.399696624953,995.4493742889647
22095,42837.0,7400.144734691972,817.0506804864954
22097,82124.0,14441.576153134283,2143.1006770249865
22099,53431.0,8627.950066440832,524.0403511070353
22101,49348.0,11732.998297803357,1560.346923887493
22103,260419.0,13163.402055917579,1762.5442076038998
22105,134758.0,11947.342643850458,1395.093426735333
22109,110461.0,12284.87882601099,1312.6804935678656
22111,22108.0,12710.331101863578,1356.9748507327665
22113,59511.0,10603.081783199745,537.7157164221741
22115,47429.0,8117.396529549431,843.365873199941
22117,46194.0,12122.786509070442,1082.3916525955754
22119,38340.0,14919.144496609286,1173.7089201877934
22121,26465.0,6650.292839599471,
22123,10830.0,10895.660203139427,1754.3859649122808
22125,15568.0,8286.22816032888,
22127,13904.0,13161.68009205984,2013.8089758342924
25001,212990.0,15916.24019907038,1295.8354852340487
25003,124944.0,15190.805480855423,1616.7242924830323
25005,565217.0,11618.54650514758,1809.924329947613
25007,17332.0,7846.757442880222,
25009,789034.0,11481.127555973508,1890.9197829244367
25011,70180.0,8449.700769449986,698.2046166999145
25013,466372.0,14649.249954971569,2238.556345578208
25015,160830.0,9227.13424112417,1063.23447118075
25017,1611699.0,8979.344157935198,1614.4453772075308
25019,11399.0,6140.889551715062,
25021,706775.0,9657.953379788476,1399.3137844434227
25023,521202.0,10894.048756528178,1602.0659936070851
25025,803907.0,13411.999149155312,2234.0892665445135
25027,830622.0,11592.517414660339,1884.1302060383664
24001,70416.0,20194.274028629858,3351.5110202226765
24003,579234.0,10008.045107849332,1079.011245886809
24005,827370.0,12862.443646736043,1498.7248752069813
24009,92525.0,8419.346122669549,691.7049446095649
24011,33406.0,8261.988864275878,359.21690714242953
24013,168447.0,12359.970791999858,1448.5268363342773
24015,102855.0,12016.917019104565,1263.9152204559819
24017,163257.0,7754.64451753983,802.4158229049903
24019,31929.0,11337.655422969714,751.6677628488208
24021,259547.0,9092.765472149553,990.1867484501843
24023,29014.0,14441.304197973392,2309.2300268835734
24025,255441.0,10421.193152234764,798.618859149471
24027,325690.0,6561.4541435107,549.6023826337929
24029,19422.0,18123.77715992174,1956.544125218824
24031,1050688.0,9143.532618627032,1758.8475360906377
24033,909327.0,7991.624575097847,1133.8055506984836
24035,50381.0,6530.239574442746,
24037,113510.0,9030.041406043521,1074.7951722315215
24039,25616.0,8119.925046845722,
24041,37181.0,21301.202226943868,1694.4138135068986
24043,151049.0,15246.708021900176,2039.0734132632458
24045,103609.0,17749.423312646584,2461.1761526508317
24047,52276.0,16145.07613436376,1836.4067640982478
24510,593490.0,18856.257055721242,2097.7607036344334
23001,108277.0,15081.68863193476,618.7833057805443
23003,67055.0,14674.520915666244,671.0908955335173
23005,295003.0,15301.539306379935,786.4326803456236
23007,30199.0,11954.038213185866,529.8188681744429
23009,54987.0,11966.464800771091,491.0251513994217
23011,122302.0,13458.488005102125,433.3535019868849
23013,39772.0,14834.55697475611,
23015,34634.0,10943.003984523879,0.0
23017,57975.0,10573.523070288918,586.4596808969384
23019,152148.0,16845.439966348556,768.9880905434183
23021,16785.0,12928.209711051535,
23023,35856.0,7697.456492637216,
23025,50484.0,11706.679343950558,475.3981459472308
23027,39715.0,8258.84426539091,428.04985521843133
23029,31379.0,12046.272985117435,
23031,207641.0,8837.368342475716,520.1284910012955
26001,10405.0,13358.962037481979,
26005,118081.0,9146.264005216759,474.2507261964245
26007,28405.0,17567.32969547615,2182.714310860764
26009,23324.0,9775.338706911336,
26011,14883.0,11758.382046630382,873.4798091782571
26013,8209.0,12425.386770617615,2923.6204166159096
26015,61550.0,8318.440292445166,276.19821283509344
26017,103126.0,18482.245020654344,2569.6720516649534
26019,17766.0,10075.424969041991,731.7347742879658
26021,153401.0,13520.120468575824,1440.6685745203747
26023,43517.0,10708.458763241952,1057.05816117839
26025,134159.0,14445.545956663362,1132.983996601048
26027,51787.0,9191.495935273331,598.6058277173809
26029,26143.0,8530.008032742991,
26031,25276.0,11354.64472226618,1068.2069947776547
26033,37349.0,10093.978419770276,535.4895713405981
26035,30950.0,13957.99676898223,1324.7172859450727
26037,79595.0,6445.128462843144,276.399271311012
26039,14029.0,19174.566968422554,2138.427542946753
26041,35784.0,15174.379610999329,1704.6724793203666
26043,25239.0,15927.730892666112,2456.5157098141763
26045,110268.0,8742.336852033228,335.5461239888272
26047,33415.0,22175.669609456832,2094.8675744426155
26049,405813.0,15307.543129470963,1633.7574202896408
26051,25449.0,11827.576722071595,668.0026720106881
26053,13975.0,15241.502683363147,2289.8032200357784
26055,93088.0,18724.21794431076,1278.3602612581642
26057,40711.0,14959.101962614526,2210.704723539093
26059,45605.0,10678.653656397326,964.8064905163908
26061,35684.0,11657.885887232373,812.6891604080259
26063,30981.0,13137.084019237598,936.0575836803202
26065,292406.0,13231.60263469286,1234.5847896417993
26067,64697.0,7048.240258435476,448.2433497689228
26069,25127.0,16635.491702153064,1353.1261193138855
26071,11066.0,21868.78727634195,3705.0424724380987
26073,69872.0,9889.512250973208,586.7872681474697
26075,158510.0,14705.696801463631,1640.2750615103148
26077,265066.0,14411.505059117351,1656.1912882074653
26079,18038.0,9646.30225080386,0.0
26081,656955.0,11573.091003188954,1185.773759237695
26085,11853.0,11811.355774909305,
26087,87607.0,11768.465990160603,1164.290524729759
26089,21761.0,8593.355084784705,
26091,98451.0,11081.654833368884,741.4856121319234
26093,191995.0,8192.921690669027,390.6351727909581
26095,6229.0,13485.310643763043,
26097,10799.0,11575.14584683767,
26099,873972.0,11440.869959220663,1401.646734677999
26101,24558.0,13926.215489860737,529.3590683280397
26103,66699.0,14452.990299704643,1259.3891962398238
26105,29144.0,13073.016744441395,686.2475981334064
26107,43453.0,11391.618530366142,483.2807861367454
26109,22780.0,9701.492537313432,614.5741878841088
26111,83156.0,14587.041223724085,1034.2007792582615
26113,15118.0,1058.3410504034925,
26115,150500.0,9707.641196013288,571.4285714285714
26117,63888.0,10956.674179814674,1017.4054595542199
26119,9328.0,14579.759862778732,
26121,173566.0,14040.768353248908,1860.9635527695516
26123,48980.0,10984.075132707228,489.9959167006942
26125,1257584.0,13210.250766549192,1883.7707858878612
26127,26467.0,8538.935277893224,528.9605924358635
26129,20997.0,17050.05476972901,952.5170262418441
26131,5720.0,14860.13986013986,1748.2517482517483
26133,23460.0,8994.032395566923,
26135,8241.0,14682.684140274238,
26137,24668.0,12729.041673423058,445.9218420625912
26139,291830.0,8316.485625192749,805.2633382448686
26141,12592.0,13103.557814485388,1191.2325285895806
26143,24019.0,12032.141221532953,416.33706648902955
26145,190539.0,18379.43937986449,2970.5204708747287
26147,159128.0,13561.409682771102,1288.2710773716756
